product_name,brands,brands_tags,categories,categories_tags,categories_en,origins,origins_tags,origins_en,countries,countries_tags,countries_en,image_url,image_ingredients_url,image_nutrition_url,energy-kcal_100g,fat_100g,saturated-fat_100g,unsaturated-fat_100g,omega-3-fat_100g,omega-6-fat_100g,omega-9-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,sucrose_100g,glucose_100g,fructose_100g,lactose_100g,maltose_100g,fiber_100g,soluble-fiber_100g,insoluble-fiber_100g,proteins_100g,salt_100g,added-salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,vitamin-b12_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,cocoa_100g,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g
เนสกาแฟ เบลนด์ แอนด์ บลิว สูตรไม่เติมน้ำตาล,"Nescafé,เนสกาแฟ,nestle,เนสเล่","nescafe,เนสกาแฟ,nestle,เนสเล่","en:Plant-based foods and beverages, เครื่องดื่ม, ผลิตภัณฑ์จากพืชทั้งหมด, ผลิตภัณฑ์จากผักและผลไม้, ผลิตภัณฑ์จากพืช, กาแฟ, en:Instant beverages, en:Instant coffees","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:coffees,en:instant-beverages,en:instant-coffees","Plant-based foods and beverages,Beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Coffees,Instant beverages,Instant coffees",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/012/508/7743/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/012/508/7743/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/012/508/7743/nutrition_th.10.400.jpg,500.0,29.2,25.0,,,,,,,58.3,8.33,,,,,,0.0,,,8.33,1.69,,0.677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เนสกาแฟ อเมริกาโน่,"เนสกาแฟ,Nescafe,Nestle,เนสเล่","เนสกาแฟ,nescafe,nestle,เนสเล่","en:Plant-based foods and beverages, เครื่องดื่ม, ผลิตภัณฑ์จากพืชทั้งหมด, ผลิตภัณฑ์จากผักและผลไม้, ผลิตภัณฑ์จากพืช, กาแฟ, en:Instant beverages, en:Instant coffees","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:coffees,en:instant-beverages,en:instant-coffees","Plant-based foods and beverages,Beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Coffees,Instant beverages,Instant coffees",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/012/508/8160/front_en.12.400.jpg,https://images.openfoodfacts.org/images/products/885/012/508/8160/ingredients_en.13.400.jpg,https://images.openfoodfacts.org/images/products/885/012/508/8160/nutrition_en.14.400.jpg,365.0,,,,,,,,,83.3,72.9,,,,,,,,,,0.794,,0.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไมโลโฮลเกรน,"ไมโล,milo,เนสเล่,Nestle","ไมโล,milo,เนสเล่,nestle","en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากผักและผลไม้, ผลิตภัณฑ์จากธัญพืช, ผลิตภัณฑ์จากพืช","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:fruits-and-vegetables-based-foods,en:cereals-and-their-products,en:vegetables-based-foods","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Fruits and vegetables based foods,Cereals and their products,Vegetables based foods",,,,"Thailand,en:thailand",en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/012/508/8207/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/012/508/8207/ingredients_th.15.400.jpg,https://images.openfoodfacts.org/images/products/885/012/508/8207/nutrition_th.17.400.jpg,367.0,3.33,0.0,,,,,,,76.7,30.0,,,,,,6.67,,,6.67,0.339,,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เนสวิต้า,"Nesvita,เนสวิต้า","nesvita,เนสวิต้า","en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, en:Seeds, en:Nesvita","en:plant-based-foods-and-beverages,en:plant-based-foods,en:seeds,en:nesvita","Plant-based foods and beverages,Plant-based foods,Seeds,Nesvita",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/012/508/9679/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/885/012/508/9679/ingredients_th.10.400.jpg,https://images.openfoodfacts.org/images/products/885/012/508/9679/nutrition_th.11.400.jpg,391.0,4.35,0.0,,,,,,,78.3,21.7,,,,,,17.4,,,8.7,0.435,,0.174,,0.0013,,2.61e-05,0.0261,,0.0783,0.00104,0.00111,0.0174,0.00174,0.000348,5.22e-06,,,,1.3,,0.0117,,,,,,,,,,,,,
ไอศครีมโอรีโอ,"โอริโอ,โอริโอ้,oreo,เนสเล่,Nestle","โอริโอ,โอริโอ้,oreo,เนสเล่,nestle","ขนม-ของว่าง, en:Desserts, en:Sweet snacks, อาหารแช่แข็ง, en:Frozen desserts, en:Ice creams and sorbets, ไอศกรีม","en:snacks,en:desserts,en:sweet-snacks,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams","Snacks,Desserts,Sweet snacks,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/012/509/0538/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/012/509/0538/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/012/509/0538/nutrition_th.10.400.jpg,350.0,20.0,13.33,,,,,,,36.66,23.33,,,,,,0.0,,,3.33,1.325,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900498 ตราหมีริชมอล,Nestlé,nestle,,,,,,,en:Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/012/509/1504/front_en.17.400.jpg,https://images.openfoodfacts.org/images/products/885/012/509/1504/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/012/509/1504/nutrition_th.10.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900499 ตราหมีเอนลิสต์เมาส์,,,,,,,,,en:Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/012/509/1511/front_en.3.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไมโลสูตรไม่มีน้ำตาลทราย,"Nestlé,เนสเล่,Milo,ไมโล","nestle,เนสเล่,milo,ไมโล","เครื่องดื่ม, ผลิตภัณฑ์จากนม, en:Dairy drinks, en:Flavoured milks, en:Chocolate milks","en:beverages,en:dairies,en:dairy-drinks,en:flavoured-milks,en:chocolate-milks","Beverages,Dairies,Dairy drinks,Flavoured milks,Chocolate milks",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/012/509/1535/front_th.20.400.jpg,https://images.openfoodfacts.org/images/products/885/012/509/1535/ingredients_th.15.400.jpg,https://images.openfoodfacts.org/images/products/885/012/509/1535/nutrition_th.16.400.jpg,72.2,2.22,1.11,,,,,,,10.6,6.11,,,,,,0.0,,,2.78,0.139,,0.0556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น้ำกลิ่นมิกซ์เบอร์รี่,"Nestlé,เนสเล่","nestle,เนสเล่","เครื่องดื่ม, เครื่องดื่มแอลกอฮอล์, en:Distilled beverages, เครื่องดื่มผสมน้ำตาลเทียม, en:Diet beverages","en:beverages,en:alcoholic-beverages,en:distilled-beverages,en:artificially-sweetened-beverages,en:diet-beverages","Beverages,Alcoholic beverages,Distilled beverages,Artificially sweetened beverages,Diet beverages",,,,"Thailand,Thailand",en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/012/509/2297/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/012/509/2297/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/012/509/2297/nutrition_th.10.400.jpg,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไมโลสูตรโปรตีน 2 เท่า,"Nestlé,เนสเล่,ไมโล,Milo","nestle,เนสเล่,ไมโล,milo",เครื่องดื่ม,en:beverages,Beverages,,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/012/509/2884/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/012/509/2884/ingredients_th.12.400.jpg,https://images.openfoodfacts.org/images/products/885/012/509/2884/nutrition_th.13.400.jpg,56.5,0.435,0.0,,,,,,,7.83,4.78,,,,,,0.0,,,5.22,0.103,,0.0413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เนสกาแฟอเมริกาโน,"เนสกาแฟ, nescafe, เนสเล่, nestle","เนสกาแฟ,nescafe,เนสเล่,nestle","en:Plant-based foods and beverages, เครื่องดื่ม, ผลิตภัณฑ์จากพืชทั้งหมด, ผลิตภัณฑ์จากผักและผลไม้, ผลิตภัณฑ์จากพืช, กาแฟ, en:Instant beverages, en:Instant coffees","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:coffees,en:instant-beverages,en:instant-coffees","Plant-based foods and beverages,Beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Coffees,Instant beverages,Instant coffees",,,,en:Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/012/509/3331/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/012/509/3331/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/012/509/3331/nutrition_th.10.400.jpg,22.5,0.0,0.0,,,,,,,5.0,4.0,,,,,,0.0,,,0.0,0.0762,,0.0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
อเมริกาโน่ ผสมอาราบิก้าคั่วบดละเอียด - 54 g,Nescafé,nescafe,"en:Plant-based foods and beverages, เครื่องดื่ม, ผลิตภัณฑ์จากพืชทั้งหมด, กาแฟ, en:Americano","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:coffees,en:americano","Plant-based foods and beverages,Beverages,Plant-based foods,Coffees,Americano",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/012/509/3768/front_th.8.400.jpg,https://images.openfoodfacts.org/images/products/885/012/509/3768/ingredients_th.9.400.jpg,https://images.openfoodfacts.org/images/products/885/012/509/3768/nutrition_th.10.400.jpg,250.0,0.0,0.0,,,,,,,50.0,0.0,,,,,,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nestlé,nestle,,,,,,,en:Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/012/509/7773/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/012/509/7773/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/012/509/7773/nutrition_th.9.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cold brew black coffee,"Nescafé,Nestlé,เนสเล่,เนสกาแฟ","nescafe,nestle,เนสเล่,เนสกาแฟ","en:Plant-based foods and beverages, เครื่องดื่ม, ผลิตภัณฑ์จากพืชทั้งหมด, กาแฟ, en:Coffee drinks","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:coffees,en:coffee-drinks","Plant-based foods and beverages,Beverages,Plant-based foods,Coffees,Coffee drinks",,,,"ประเทศไทย (Thai),en:thailand",en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/012/509/9906/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/012/509/9906/ingredients_th.7.400.jpg,,,0.0,,,,,,,,13.6,9.09,,,,,,0.0,,,4.55,0.289,,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เนสวีต้าสูตรดั้งเดิม,"Nestlé,เนสวีต้า,เนสเล่,Nesvita","nestle,เนสวีต้า,เนสเล่,nesvita","en:Plant-based foods and beverages, เครื่องดื่ม, ผลิตภัณฑ์จากพืชทั้งหมด, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากผักและผลไม้, ผลิตภัณฑ์จากธัญพืช, เครื่องดื่มจากพืช, ผลิตภัณฑ์จากพืช","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:fruits-and-vegetables-based-foods,en:cereals-and-their-products,en:plant-based-beverages,en:vegetables-based-foods","Plant-based foods and beverages,Beverages,Plant-based foods,Cereals and potatoes,Fruits and vegetables based foods,Cereals and their products,Plant-based beverages,Vegetables based foods",,,,"Thailand,Thailand",en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/012/700/3499/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/012/700/3499/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/012/700/3499/nutrition_th.10.400.jpg,400.0,4.0,2.0,,,,,,,80.0,36.0,,,,,,16.0,,,8.0,0.457,,0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nesvita [only one image],"Nestle,เนสเล่","nestle,เนสเล่",,,,,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/012/700/3567/front_en.3.400.jpg,,,360.0,4.0,20.0,,,,,,,80.0,16.0,,,,,,16.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เนสวีต้า สูตรน้ำตาลน้อยกว่า,"Nestlé,เนสเล่,เนสวีต้า","nestle,เนสเล่,เนสวีต้า","en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, อาหารเช้า, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากผักและผลไม้, en:Seeds, ผลิตภัณฑ์จากธัญพืช, ผลิตภัณฑ์จากพืช, อาหารเช้าธัญพืช, ธัญพืช, en:Flakes, en:Cereal flakes, en:Oat, en:avena","en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:fruits-and-vegetables-based-foods,en:seeds,en:cereals-and-their-products,en:vegetables-based-foods,en:breakfast-cereals,en:cereal-grains,en:flakes,en:cereal-flakes,en:oat,en:avena","Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Fruits and vegetables based foods,Seeds,Cereals and their products,Vegetables based foods,Breakfast cereals,Cereal grains,Flakes,Cereal flakes,Oat,Avena",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/012/700/3598/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/885/012/700/3598/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/012/700/3598/nutrition_th.10.400.jpg,385.0,5.77,3.85,,,,,,,73.1,15.4,,,,,,11.5,,,11.5,0.635,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น้ำเต้าหู้ผสมธัญพืช,"Nestlé,เนสเล่,Nesvita,เนสวิต้า","nestle,เนสเล่,nesvita,เนสวิต้า","en:Plant-based foods and beverages, เครื่องดื่ม, ผลิตภัณฑ์จากพืชทั้งหมด, ผลิตภัณฑ์จากถั่วเมล็ดแห้ง, en:dairies-substitutes, ผลิตภัณฑ์จากผักและผลไม้, เครื่องดื่มจากพืช, ผลิตภัณฑ์จากพืช, en:Milk substitutes, en:Plant milks, en:Legume milks, en:Soy milks","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:legumes-and-their-products,en:dairy-substitutes,en:fruits-and-vegetables-based-foods,en:plant-based-beverages,en:vegetables-based-foods,en:milk-substitutes,en:plant-milks,en:legume-milks,en:soy-milks","Plant-based foods and beverages,Beverages,Plant-based foods,Legumes and their products,Dairy substitutes,Fruits and vegetables based foods,Plant-based beverages,Vegetables based foods,Milk substitutes,Plant milks,Legume milks,Soy milks",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/012/700/3697/front_th.14.400.jpg,https://images.openfoodfacts.org/images/products/885/012/700/3697/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/012/700/3697/nutrition_th.10.400.jpg,40.0,8.0,0.0,,,,,,,68.0,40.0,,,,,,16.0,,,16.0,0.95,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เนสกาแฟ ดาร์คโรส,"เนสกาแฟ,Nescafe,Nestle,Nestlé,NESCAFÉ,เนสเล่","เนสกาแฟ,nescafe,nestle,nestle,nescafe,เนสเล่","en:Plant-based foods and beverages, เครื่องดื่ม, ผลิตภัณฑ์จากพืชทั้งหมด, ผลิตภัณฑ์จากผักและผลไม้, ผลิตภัณฑ์จากพืช, กาแฟ, en:Coffee drinks","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:coffees,en:coffee-drinks","Plant-based foods and beverages,Beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Coffees,Coffee drinks",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/012/700/3888/front_th.10.400.jpg,https://images.openfoodfacts.org/images/products/885/012/700/3888/ingredients_th.19.400.jpg,https://images.openfoodfacts.org/images/products/885/012/700/3888/nutrition_th.22.400.jpg,50.0,0.833,0.278,,,,,,,10.0,0.556,,,,,,8.89,,,0.556,0.155,,0.0621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blend and brew,"เนสกาแฟ,เนสเล่,Nescafe,Nestle","เนสกาแฟ,เนสเล่,nescafe,nestle","en:Plant-based foods and beverages, เครื่องดื่ม, ผลิตภัณฑ์จากพืชทั้งหมด, ผลิตภัณฑ์จากผักและผลไม้, ผลิตภัณฑ์จากพืช, กาแฟ, en:Instant beverages, en:Instant coffees","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:coffees,en:instant-beverages,en:instant-coffees","Plant-based foods and beverages,Beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Coffees,Instant beverages,Instant coffees",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/012/700/4410/front_th.19.400.jpg,https://images.openfoodfacts.org/images/products/885/012/700/4410/ingredients_th.9.400.jpg,https://images.openfoodfacts.org/images/products/885/012/700/4410/nutrition_th.21.400.jpg,80.0,1.5,1.5,,,,,,,14.0,11.0,,,,,,0.0,,,1.0,0.85,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
